0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
704 http fetch GET 200 https://registry.npmjs.org/asynckit/-/asynckit-0.4.0.tgz 18752ms (cache miss)
705 http fetch GET 200 https://registry.npmjs.org/minimist/-/minimist-1.2.6.tgz 20085ms (cache miss)
706 http fetch GET 200 https://registry.npmjs.org/node-fetch/-/node-fetch-3.3.2.tgz 20161ms (cache miss)
707 http fetch GET 200 https://registry.npmjs.org/stringify-entities/-/stringify-entities-3.1.0.tgz 20589ms (cache miss)
708 http fetch GET 200 https://registry.npmjs.org/event-stream/-/event-stream-3.3.4.tgz 19330ms (cache miss)
709 http fetch GET 200 https://registry.npmjs.org/request/-/request-2.88.2.tgz 20514ms (cache miss)
710 warn deprecated request@2.88.2: request has been deprecated, see https://github.com/request/request/issues/3142
711 http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.9.tgz 18905ms (cache miss)
712 http fetch GET 200 https://registry.npmjs.org/har-schema/-/har-schema-2.0.0.tgz 19633ms (cache miss)
713 http fetch GET 200 https://registry.npmjs.org/hast-util-to-html/-/hast-util-to-html-7.1.3.tgz 19732ms (cache miss)
714 http fetch GET 200 https://registry.npmjs.org/property-information/-/property-information-5.6.0.tgz 20775ms (cache miss)
715 http fetch GET 200 https://registry.npmjs.org/canonicalize/-/canonicalize-1.0.8.tgz 69425ms (cache miss)
716 http fetch GET 200 https://registry.npmjs.org/@fastify/busboy/-/busboy-2.1.1.tgz 69057ms (cache miss)
717 http fetch GET 200 https://registry.npmjs.org/zx/-/zx-6.2.4.tgz 71245ms (cache miss)
718 http fetch GET 200 https://registry.npmjs.org/jest-util/-/jest-util-29.6.3.tgz 70188ms (cache miss)
719 http fetch GET 200 https://registry.npmjs.org/fs-extra/-/fs-extra-10.1.0.tgz 77469ms (cache miss)
720 http fetch GET 200 https://registry.npmjs.org/diff/-/diff-4.0.2.tgz 77371ms (cache miss)
721 http fetch GET 200 https://registry.npmjs.org/mdast-util-to-hast/-/mdast-util-to-hast-10.2.0.tgz 78571ms (cache miss)
722 http fetch GET 200 https://registry.npmjs.org/node-domexception/-/node-domexception-1.0.0.tgz 78631ms (cache miss)
723 http fetch GET 200 https://registry.npmjs.org/sshpk/-/sshpk-1.17.0.tgz 79029ms (cache miss)
724 http fetch GET 200 https://registry.npmjs.org/@sinclair/typebox/-/typebox-0.27.8.tgz 77610ms (cache miss)
725 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
726 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
726 silly tar   errno: -4055,
726 silly tar   code: 'ENOSPC',
726 silly tar   syscall: 'write',
726 silly tar   entry: ReadEntry {
726 silly tar     _events: [Object: null prototype] {
726 silly tar       end: [Function (anonymous)],
726 silly tar       drain: [Function]
726 silly tar     },
726 silly tar     _eventsCount: 2,
726 silly tar     _maxListeners: undefined,
726 silly tar     writable: true,
726 silly tar     readable: true,
726 silly tar     extended: undefined,
726 silly tar     globalExtended: undefined,
726 silly tar     header: Header {
726 silly tar       cksumValid: true,
726 silly tar       needPax: false,
726 silly tar       nullBlock: false,
726 silly tar       block: undefined,
726 silly tar       path: 'package/dist/polyfill.es6.mjs.map',
726 silly tar       mode: 420,
726 silly tar       uid: undefined,
726 silly tar       gid: undefined,
726 silly tar       size: 351317,
726 silly tar       cksum: 6188,
726 silly tar       linkpath: '',
726 silly tar       uname: '',
726 silly tar       gname: '',
726 silly tar       devmaj: 0,
726 silly tar       devmin: 0,
726 silly tar       atime: undefined,
726 silly tar       ctime: undefined,
726 silly tar       mtime: 1985-10-26T08:15:00.000Z,
726 silly tar       charset: undefined,
726 silly tar       comment: undefined
726 silly tar     },
726 silly tar     startBlockSize: 351744,
726 silly tar     blockRemain: 145781,
726 silly tar     remain: 145354,
726 silly tar     type: 'File',
726 silly tar     meta: false,
726 silly tar     ignore: false,
726 silly tar     path: 'dist/polyfill.es6.mjs.map',
726 silly tar     mode: 438,
726 silly tar     uid: undefined,
726 silly tar     gid: undefined,
726 silly tar     uname: '',
726 silly tar     gname: '',
726 silly tar     size: 351317,
726 silly tar     mtime: 1985-10-26T08:15:00.000Z,
726 silly tar     atime: undefined,
726 silly tar     ctime: undefined,
726 silly tar     linkpath: undefined,
726 silly tar     dev: undefined,
726 silly tar     ino: undefined,
726 silly tar     nlink: undefined,
726 silly tar     invalid: false,
726 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/web-streams-polyfill/dist/polyfill.es6.mjs.map',
726 silly tar     unsupported: false,
726 silly tar     Symbol(shapeMode): false,
726 silly tar     Symbol(kCapture): false,
726 silly tar     Symbol(flowing): false,
726 silly tar     Symbol(paused): true,
726 silly tar     Symbol(pipes): [ [Pipe] ],
726 silly tar     Symbol(buffer): [
726 silly tar       <Buffer 6f 6e 74 72 6f 6c 6c 65 72 2e 5c 6e 20 20 73 74 72 65 61 6d 2e 5f 62 61 63 6b 70 72 65 73 73 75 72 65 20 3d 20 66 61 6c 73 65 3b 5c 6e 7d 5c 6e 5c 6e ... 16334 more bytes>,
726 silly tar       <Buffer 2a 20 4e 6f 74 65 20 74 68 61 74 20 77 68 61 74 20 5c 22 73 75 63 63 65 73 73 5c 22 20 6d 65 61 6e 73 20 69 73 20 75 70 20 74 6f 20 74 68 65 20 75 6e ... 16334 more bytes>,
726 silly tar       <Buffer 44 65 66 61 75 6c 74 43 6f 6e 74 72 6f 6c 6c 65 72 45 72 72 6f 72 49 66 4e 65 65 64 65 64 28 63 6f 6e 74 72 6f 6c 6c 65 72 3a 20 57 72 69 74 61 62 6c ... 16334 more bytes>,
726 silly tar       <Buffer 20 61 63 74 69 6f 6e 28 29 2c 5c 6e 20 20 20 20 20 20 20 20 20 20 28 29 20 3d 3e 20 66 69 6e 61 6c 69 7a 65 28 6f 72 69 67 69 6e 61 6c 49 73 45 72 72 ... 16334 more bytes>,
726 silly tar       <Buffer 20 63 61 6e 63 65 6c 50 72 6f 6d 69 73 65 20 3d 20 6e 65 77 50 72 6f 6d 69 73 65 3c 75 6e 64 65 66 69 6e 65 64 3e 28 72 65 73 6f 6c 76 65 20 3d 3e 20 ... 16334 more bytes>,
726 silly tar       <Buffer 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 63 6f 6e 74 65 78 74 3a 20 73 74 72 69 6e 67 29 3a 20 52 ... 16334 more bytes>,
726 silly tar       <Buffer 73 20 7c 20 6e 75 6c 6c 20 7c 20 75 6e 64 65 66 69 6e 65 64 20 3d 20 75 6e 64 65 66 69 6e 65 64 29 3a 20 52 65 61 64 61 62 6c 65 53 74 72 65 61 6d 41 ... 4688 more bytes>
726 silly tar     ],
726 silly tar     Symbol(objectMode): false,
726 silly tar     Symbol(encoding): null,
726 silly tar     Symbol(async): false,
726 silly tar     Symbol(decoder): null,
726 silly tar     Symbol(EOF): false,
726 silly tar     Symbol(emittedEnd): false,
726 silly tar     Symbol(emittingEnd): false,
726 silly tar     Symbol(closed): false,
726 silly tar     Symbol(emittedError): null,
726 silly tar     Symbol(bufferLength): 103042,
726 silly tar     Symbol(destroyed): false,
726 silly tar     Symbol(signal): undefined,
726 silly tar     Symbol(aborted): false,
726 silly tar     Symbol(dataListeners): 0,
726 silly tar     Symbol(discarded): false
726 silly tar   },
726 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/web-streams-polyfill',
726 silly tar   tarCode: 'TAR_ENTRY_ERROR'
726 silly tar }
727 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
728 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
728 silly tar   errno: -4055,
728 silly tar   code: 'ENOSPC',
728 silly tar   syscall: 'write',
728 silly tar   entry: ReadEntry {
728 silly tar     _events: [Object: null prototype] {},
728 silly tar     _eventsCount: 0,
728 silly tar     _maxListeners: undefined,
728 silly tar     writable: false,
728 silly tar     readable: false,
728 silly tar     extended: undefined,
728 silly tar     globalExtended: undefined,
728 silly tar     header: Header {
728 silly tar       cksumValid: true,
728 silly tar       needPax: false,
728 silly tar       nullBlock: false,
728 silly tar       block: undefined,
728 silly tar       path: 'package/lib/mock/mock-agent.js',
728 silly tar       mode: 420,
728 silly tar       uid: undefined,
728 silly tar       gid: undefined,
728 silly tar       size: 4738,
728 silly tar       cksum: 5854,
728 silly tar       linkpath: '',
728 silly tar       uname: '',
728 silly tar       gname: '',
728 silly tar       devmaj: 0,
728 silly tar       devmin: 0,
728 silly tar       atime: undefined,
728 silly tar       ctime: undefined,
728 silly tar       mtime: 1985-10-26T08:15:00.000Z,
728 silly tar       charset: undefined,
728 silly tar       comment: undefined
728 silly tar     },
728 silly tar     startBlockSize: 5120,
728 silly tar     blockRemain: 0,
728 silly tar     remain: 0,
728 silly tar     type: 'File',
728 silly tar     meta: false,
728 silly tar     ignore: false,
728 silly tar     path: 'lib/mock/mock-agent.js',
728 silly tar     mode: 438,
728 silly tar     uid: undefined,
728 silly tar     gid: undefined,
728 silly tar     uname: '',
728 silly tar     gname: '',
728 silly tar     size: 4738,
728 silly tar     mtime: 1985-10-26T08:15:00.000Z,
728 silly tar     atime: undefined,
728 silly tar     ctime: undefined,
728 silly tar     linkpath: undefined,
728 silly tar     dev: undefined,
728 silly tar     ino: undefined,
728 silly tar     nlink: undefined,
728 silly tar     invalid: false,
728 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/undici/lib/mock/mock-agent.js',
728 silly tar     unsupported: false,
728 silly tar     Symbol(shapeMode): false,
728 silly tar     Symbol(kCapture): false,
728 silly tar     Symbol(flowing): false,
728 silly tar     Symbol(paused): true,
728 silly tar     Symbol(pipes): [ [Pipe] ],
728 silly tar     Symbol(buffer): [],
728 silly tar     Symbol(objectMode): false,
728 silly tar     Symbol(encoding): null,
728 silly tar     Symbol(async): false,
728 silly tar     Symbol(decoder): null,
728 silly tar     Symbol(EOF): true,
728 silly tar     Symbol(emittedEnd): true,
728 silly tar     Symbol(emittingEnd): false,
728 silly tar     Symbol(closed): false,
728 silly tar     Symbol(emittedError): null,
728 silly tar     Symbol(bufferLength): 0,
728 silly tar     Symbol(destroyed): false,
728 silly tar     Symbol(signal): undefined,
728 silly tar     Symbol(aborted): false,
728 silly tar     Symbol(dataListeners): 0,
728 silly tar     Symbol(discarded): false
728 silly tar   },
728 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/undici',
728 silly tar   tarCode: 'TAR_ENTRY_ERROR'
728 silly tar }
729 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
730 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
730 silly tar   errno: -4055,
730 silly tar   code: 'ENOSPC',
730 silly tar   syscall: 'write',
730 silly tar   entry: ReadEntry {
730 silly tar     _events: [Object: null prototype] { end: [Function (anonymous)] },
730 silly tar     _eventsCount: 1,
730 silly tar     _maxListeners: undefined,
730 silly tar     writable: false,
730 silly tar     readable: true,
730 silly tar     extended: undefined,
730 silly tar     globalExtended: undefined,
730 silly tar     header: Header {
730 silly tar       cksumValid: true,
730 silly tar       needPax: false,
730 silly tar       nullBlock: false,
730 silly tar       block: undefined,
730 silly tar       path: 'node/vm.d.ts',
730 silly tar       mode: 511,
730 silly tar       uid: 65534,
730 silly tar       gid: 65534,
730 silly tar       size: 20970,
730 silly tar       cksum: 4865,
730 silly tar       linkpath: '',
730 silly tar       uname: '',
730 silly tar       gname: '',
730 silly tar       devmaj: 0,
730 silly tar       devmin: 0,
730 silly tar       atime: undefined,
730 silly tar       ctime: undefined,
730 silly tar       mtime: 2022-06-07T19:01:35.000Z,
730 silly tar       charset: undefined,
730 silly tar       comment: undefined
730 silly tar     },
730 silly tar     startBlockSize: 20992,
730 silly tar     blockRemain: 0,
730 silly tar     remain: 0,
730 silly tar     type: 'File',
730 silly tar     meta: false,
730 silly tar     ignore: false,
730 silly tar     path: 'vm.d.ts',
730 silly tar     mode: 511,
730 silly tar     uid: 65534,
730 silly tar     gid: 65534,
730 silly tar     uname: '',
730 silly tar     gname: '',
730 silly tar     size: 20970,
730 silly tar     mtime: 2022-06-07T19:01:35.000Z,
730 silly tar     atime: undefined,
730 silly tar     ctime: undefined,
730 silly tar     linkpath: undefined,
730 silly tar     dev: undefined,
730 silly tar     ino: undefined,
730 silly tar     nlink: undefined,
730 silly tar     invalid: false,
730 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/zx/node_modules/@types/node/vm.d.ts',
730 silly tar     unsupported: false,
730 silly tar     Symbol(shapeMode): false,
730 silly tar     Symbol(kCapture): false,
730 silly tar     Symbol(flowing): false,
730 silly tar     Symbol(paused): true,
730 silly tar     Symbol(pipes): [ [Pipe] ],
730 silly tar     Symbol(buffer): [
730 silly tar       <Buffer 74 2c 20 6f 70 74 69 6f 6e 73 3f 3a 20 52 75 6e 6e 69 6e 67 53 63 72 69 70 74 4f 70 74 69 6f 6e 73 29 3a 20 61 6e 79 3b 0a 20 20 20 20 20 20 20 20 2f ... 11990 more bytes>
730 silly tar     ],
730 silly tar     Symbol(objectMode): false,
730 silly tar     Symbol(encoding): null,
730 silly tar     Symbol(async): false,
730 silly tar     Symbol(decoder): null,
730 silly tar     Symbol(EOF): true,
730 silly tar     Symbol(emittedEnd): false,
730 silly tar     Symbol(emittingEnd): false,
730 silly tar     Symbol(closed): false,
730 silly tar     Symbol(emittedError): null,
730 silly tar     Symbol(bufferLength): 12040,
730 silly tar     Symbol(destroyed): false,
730 silly tar     Symbol(signal): undefined,
730 silly tar     Symbol(aborted): false,
730 silly tar     Symbol(dataListeners): 0,
730 silly tar     Symbol(discarded): false
730 silly tar   },
730 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/zx/node_modules/@types/node',
730 silly tar   tarCode: 'TAR_ENTRY_ERROR'
730 silly tar }
731 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
732 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
732 silly tar   errno: -4055,
732 silly tar   code: 'ENOSPC',
732 silly tar   syscall: 'write',
732 silly tar   entry: ReadEntry {
732 silly tar     _events: [Object: null prototype] {},
732 silly tar     _eventsCount: 0,
732 silly tar     _maxListeners: undefined,
732 silly tar     writable: false,
732 silly tar     readable: false,
732 silly tar     extended: undefined,
732 silly tar     globalExtended: undefined,
732 silly tar     header: Header {
732 silly tar       cksumValid: true,
732 silly tar       needPax: false,
732 silly tar       nullBlock: false,
732 silly tar       block: undefined,
732 silly tar       path: 'package/distribution/index.d.ts',
732 silly tar       mode: 420,
732 silly tar       uid: undefined,
732 silly tar       gid: undefined,
732 silly tar       size: 625,
732 silly tar       cksum: 6079,
732 silly tar       linkpath: '',
732 silly tar       uname: '',
732 silly tar       gname: '',
732 silly tar       devmaj: 0,
732 silly tar       devmin: 0,
732 silly tar       atime: undefined,
732 silly tar       ctime: undefined,
732 silly tar       mtime: 1985-10-26T08:15:00.000Z,
732 silly tar       charset: undefined,
732 silly tar       comment: undefined
732 silly tar     },
732 silly tar     startBlockSize: 1024,
732 silly tar     blockRemain: 0,
732 silly tar     remain: 0,
732 silly tar     type: 'File',
732 silly tar     meta: false,
732 silly tar     ignore: false,
732 silly tar     path: 'distribution/index.d.ts',
732 silly tar     mode: 438,
732 silly tar     uid: undefined,
732 silly tar     gid: undefined,
732 silly tar     uname: '',
732 silly tar     gname: '',
732 silly tar     size: 625,
732 silly tar     mtime: 1985-10-26T08:15:00.000Z,
732 silly tar     atime: undefined,
732 silly tar     ctime: undefined,
732 silly tar     linkpath: undefined,
732 silly tar     dev: undefined,
732 silly tar     ino: undefined,
732 silly tar     nlink: undefined,
732 silly tar     invalid: false,
732 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/ky/distribution/index.d.ts',
732 silly tar     unsupported: false,
732 silly tar     Symbol(shapeMode): false,
732 silly tar     Symbol(kCapture): false,
732 silly tar     Symbol(flowing): false,
732 silly tar     Symbol(paused): true,
732 silly tar     Symbol(pipes): [ [Pipe] ],
732 silly tar     Symbol(buffer): [],
732 silly tar     Symbol(objectMode): false,
732 silly tar     Symbol(encoding): null,
732 silly tar     Symbol(async): false,
732 silly tar     Symbol(decoder): null,
732 silly tar     Symbol(EOF): true,
732 silly tar     Symbol(emittedEnd): true,
732 silly tar     Symbol(emittingEnd): false,
732 silly tar     Symbol(closed): false,
732 silly tar     Symbol(emittedError): null,
732 silly tar     Symbol(bufferLength): 0,
732 silly tar     Symbol(destroyed): false,
732 silly tar     Symbol(signal): undefined,
732 silly tar     Symbol(aborted): false,
732 silly tar     Symbol(dataListeners): 0,
732 silly tar     Symbol(discarded): false
732 silly tar   },
732 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/ky',
732 silly tar   tarCode: 'TAR_ENTRY_ERROR'
732 silly tar }
733 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
734 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
734 silly tar   errno: -4055,
734 silly tar   code: 'ENOSPC',
734 silly tar   syscall: 'write',
734 silly tar   entry: ReadEntry {
734 silly tar     _events: [Object: null prototype] {},
734 silly tar     _eventsCount: 0,
734 silly tar     _maxListeners: undefined,
734 silly tar     writable: false,
734 silly tar     readable: false,
734 silly tar     extended: undefined,
734 silly tar     globalExtended: undefined,
734 silly tar     header: Header {
734 silly tar       cksumValid: true,
734 silly tar       needPax: false,
734 silly tar       nullBlock: false,
734 silly tar       block: undefined,
734 silly tar       path: 'package/lib/core/transformData.js',
734 silly tar       mode: 420,
734 silly tar       uid: undefined,
734 silly tar       gid: undefined,
734 silly tar       size: 696,
734 silly tar       cksum: 6225,
734 silly tar       linkpath: '',
734 silly tar       uname: '',
734 silly tar       gname: '',
734 silly tar       devmaj: 0,
734 silly tar       devmin: 0,
734 silly tar       atime: undefined,
734 silly tar       ctime: undefined,
734 silly tar       mtime: 1985-10-26T08:15:00.000Z,
734 silly tar       charset: undefined,
734 silly tar       comment: undefined
734 silly tar     },
734 silly tar     startBlockSize: 1024,
734 silly tar     blockRemain: 0,
734 silly tar     remain: 0,
734 silly tar     type: 'File',
734 silly tar     meta: false,
734 silly tar     ignore: false,
734 silly tar     path: 'lib/core/transformData.js',
734 silly tar     mode: 438,
734 silly tar     uid: undefined,
734 silly tar     gid: undefined,
734 silly tar     uname: '',
734 silly tar     gname: '',
734 silly tar     size: 696,
734 silly tar     mtime: 1985-10-26T08:15:00.000Z,
734 silly tar     atime: undefined,
734 silly tar     ctime: undefined,
734 silly tar     linkpath: undefined,
734 silly tar     dev: undefined,
734 silly tar     ino: undefined,
734 silly tar     nlink: undefined,
734 silly tar     invalid: false,
734 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/axios/lib/core/transformData.js',
734 silly tar     unsupported: false,
734 silly tar     Symbol(shapeMode): false,
734 silly tar     Symbol(kCapture): false,
734 silly tar     Symbol(flowing): false,
734 silly tar     Symbol(paused): true,
734 silly tar     Symbol(pipes): [ [Pipe] ],
734 silly tar     Symbol(buffer): [],
734 silly tar     Symbol(objectMode): false,
734 silly tar     Symbol(encoding): null,
734 silly tar     Symbol(async): false,
734 silly tar     Symbol(decoder): null,
734 silly tar     Symbol(EOF): true,
734 silly tar     Symbol(emittedEnd): true,
734 silly tar     Symbol(emittingEnd): false,
734 silly tar     Symbol(closed): false,
734 silly tar     Symbol(emittedError): null,
734 silly tar     Symbol(bufferLength): 0,
734 silly tar     Symbol(destroyed): false,
734 silly tar     Symbol(signal): undefined,
734 silly tar     Symbol(aborted): false,
734 silly tar     Symbol(dataListeners): 0,
734 silly tar     Symbol(discarded): false
734 silly tar   },
734 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/axios',
734 silly tar   tarCode: 'TAR_ENTRY_ERROR'
734 silly tar }
735 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
736 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
736 silly tar   errno: -4055,
736 silly tar   code: 'ENOSPC',
736 silly tar   syscall: 'write',
736 silly tar   entry: ReadEntry {
736 silly tar     _events: [Object: null prototype] {},
736 silly tar     _eventsCount: 0,
736 silly tar     _maxListeners: undefined,
736 silly tar     writable: false,
736 silly tar     readable: false,
736 silly tar     extended: undefined,
736 silly tar     globalExtended: undefined,
736 silly tar     header: Header {
736 silly tar       cksumValid: true,
736 silly tar       needPax: false,
736 silly tar       nullBlock: false,
736 silly tar       block: undefined,
736 silly tar       path: 'package/_baseReduce.js',
736 silly tar       mode: 420,
736 silly tar       uid: undefined,
736 silly tar       gid: undefined,
736 silly tar       size: 909,
736 silly tar       cksum: 5138,
736 silly tar       linkpath: '',
736 silly tar       uname: '',
736 silly tar       gname: '',
736 silly tar       devmaj: 0,
736 silly tar       devmin: 0,
736 silly tar       atime: undefined,
736 silly tar       ctime: undefined,
736 silly tar       mtime: 1985-10-26T08:15:00.000Z,
736 silly tar       charset: undefined,
736 silly tar       comment: undefined
736 silly tar     },
736 silly tar     startBlockSize: 1024,
736 silly tar     blockRemain: 0,
736 silly tar     remain: 0,
736 silly tar     type: 'File',
736 silly tar     meta: false,
736 silly tar     ignore: false,
736 silly tar     path: '_baseReduce.js',
736 silly tar     mode: 438,
736 silly tar     uid: undefined,
736 silly tar     gid: undefined,
736 silly tar     uname: '',
736 silly tar     gname: '',
736 silly tar     size: 909,
736 silly tar     mtime: 1985-10-26T08:15:00.000Z,
736 silly tar     atime: undefined,
736 silly tar     ctime: undefined,
736 silly tar     linkpath: undefined,
736 silly tar     dev: undefined,
736 silly tar     ino: undefined,
736 silly tar     nlink: undefined,
736 silly tar     invalid: false,
736 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/lodash/_baseReduce.js',
736 silly tar     unsupported: false,
736 silly tar     Symbol(shapeMode): false,
736 silly tar     Symbol(kCapture): false,
736 silly tar     Symbol(flowing): false,
736 silly tar     Symbol(paused): true,
736 silly tar     Symbol(pipes): [ [Pipe] ],
736 silly tar     Symbol(buffer): [],
736 silly tar     Symbol(objectMode): false,
736 silly tar     Symbol(encoding): null,
736 silly tar     Symbol(async): false,
736 silly tar     Symbol(decoder): null,
736 silly tar     Symbol(EOF): true,
736 silly tar     Symbol(emittedEnd): true,
736 silly tar     Symbol(emittingEnd): false,
736 silly tar     Symbol(closed): false,
736 silly tar     Symbol(emittedError): null,
736 silly tar     Symbol(bufferLength): 0,
736 silly tar     Symbol(destroyed): false,
736 silly tar     Symbol(signal): undefined,
736 silly tar     Symbol(aborted): false,
736 silly tar     Symbol(dataListeners): 0,
736 silly tar     Symbol(discarded): false
736 silly tar   },
736 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/lodash',
736 silly tar   tarCode: 'TAR_ENTRY_ERROR'
736 silly tar }
737 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
738 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
738 silly tar   errno: -4055,
738 silly tar   code: 'ENOSPC',
738 silly tar   syscall: 'write',
738 silly tar   entry: ReadEntry {
738 silly tar     _events: [Object: null prototype] { end: [Function (anonymous)] },
738 silly tar     _eventsCount: 1,
738 silly tar     _maxListeners: undefined,
738 silly tar     writable: false,
738 silly tar     readable: true,
738 silly tar     extended: undefined,
738 silly tar     globalExtended: undefined,
738 silly tar     header: Header {
738 silly tar       cksumValid: true,
738 silly tar       needPax: false,
738 silly tar       nullBlock: false,
738 silly tar       block: undefined,
738 silly tar       path: 'node v16.11/zlib.d.ts',
738 silly tar       mode: 511,
738 silly tar       uid: 65534,
738 silly tar       gid: 65534,
738 silly tar       size: 19520,
738 silly tar       cksum: 5454,
738 silly tar       linkpath: '',
738 silly tar       uname: '',
738 silly tar       gname: '',
738 silly tar       devmaj: 0,
738 silly tar       devmin: 0,
738 silly tar       atime: undefined,
738 silly tar       ctime: undefined,
738 silly tar       mtime: 2022-06-07T19:01:36.000Z,
738 silly tar       charset: undefined,
738 silly tar       comment: undefined
738 silly tar     },
738 silly tar     startBlockSize: 19968,
738 silly tar     blockRemain: 0,
738 silly tar     remain: 0,
738 silly tar     type: 'File',
738 silly tar     meta: false,
738 silly tar     ignore: false,
738 silly tar     path: 'zlib.d.ts',
738 silly tar     mode: 511,
738 silly tar     uid: 65534,
738 silly tar     gid: 65534,
738 silly tar     uname: '',
738 silly tar     gname: '',
738 silly tar     size: 19520,
738 silly tar     mtime: 2022-06-07T19:01:36.000Z,
738 silly tar     atime: undefined,
738 silly tar     ctime: undefined,
738 silly tar     linkpath: undefined,
738 silly tar     dev: undefined,
738 silly tar     ino: undefined,
738 silly tar     nlink: undefined,
738 silly tar     invalid: false,
738 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/@types/node/zlib.d.ts',
738 silly tar     unsupported: false,
738 silly tar     Symbol(shapeMode): false,
738 silly tar     Symbol(kCapture): false,
738 silly tar     Symbol(flowing): false,
738 silly tar     Symbol(paused): true,
738 silly tar     Symbol(pipes): [ [Pipe] ],
738 silly tar     Symbol(buffer): [
738 silly tar       <Buffer 20 6f 70 74 69 6f 6e 73 3a 20 5a 6c 69 62 4f 70 74 69 6f 6e 73 2c 20 63 61 6c 6c 62 61 63 6b 3a 20 43 6f 6d 70 72 65 73 73 43 61 6c 6c 62 61 63 6b 29 ... 10205 more bytes>
738 silly tar     ],
738 silly tar     Symbol(objectMode): false,
738 silly tar     Symbol(encoding): null,
738 silly tar     Symbol(async): false,
738 silly tar     Symbol(decoder): null,
738 silly tar     Symbol(EOF): true,
738 silly tar     Symbol(emittedEnd): false,
738 silly tar     Symbol(emittingEnd): false,
738 silly tar     Symbol(closed): false,
738 silly tar     Symbol(emittedError): null,
738 silly tar     Symbol(bufferLength): 10255,
738 silly tar     Symbol(destroyed): false,
738 silly tar     Symbol(signal): undefined,
738 silly tar     Symbol(aborted): false,
738 silly tar     Symbol(dataListeners): 0,
738 silly tar     Symbol(discarded): false
738 silly tar   },
738 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/@types/node',
738 silly tar   tarCode: 'TAR_ENTRY_ERROR'
738 silly tar }
739 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-16.11.39.tgz 78639ms (cache miss)
740 warn tar TAR_ENTRY_ERROR EBADF: bad file descriptor, write
741 silly tar TAR_ENTRY_ERROR EBADF: bad file descriptor, write [Error: EBADF: bad file descriptor, write] {
741 silly tar   errno: -4083,
